 "written_rep_a" , "lex_entry_a" , "sense_a" , "trans" , "sense_b" , "lex_entry_b" , "written_rep_b" , "POS" ,
 "blou" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/blou-ADJ-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/blou_blauw-adj-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/blou_blauw-adj-af-sense-blauw_blou-adj-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/blauw_blou-adj-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/blauw-ADJ-nl" , "blauw" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adjective" ,
 "reël" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/re%C3%ABl-VERB-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/re%C3%ABl_regelen-vblex-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/re%C3%ABl_regelen-vblex-af-sense-regelen_re%C3%ABl-vblex-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/regelen_re%C3%ABl-vblex-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/regelen-VERB-nl" , "regelen" , "http://www.lexinfo.net/ontology/2.0/lexinfo#verb" ,
 "slaag" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/slaag-VERB-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/slaag_slagen-vblex-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/slaag_slagen-vblex-af-sense-slagen_slaag-vblex-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/slagen_slaag-vblex-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/slagen-VERB-nl" , "slagen" , "http://www.lexinfo.net/ontology/2.0/lexinfo#verb" ,
 "kwaliteit" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/kwaliteit-NOUN-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/kwaliteit_kwaliteit-n-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/kwaliteit_kwaliteit-n-af-sense-kwaliteit_kwaliteit-n-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/kwaliteit_kwaliteit-n-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/kwaliteit-NOUN-nl" , "kwaliteit" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "dierkunde" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/dierkunde-NOUN-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/dierkunde_dierkunde-n-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/dierkunde_dierkunde-n-af-sense-dierkunde_dierkunde-n-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/dierkunde_dierkunde-n-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/dierkunde-NOUN-nl" , "dierkunde" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "roos" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/roos-NOUN-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/roos_roos-n-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/roos_roos-n-af-sense-roos_roos-n-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/roos_roos-n-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/roos-NOUN-nl" , "roos" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "stert" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/stert-NOUN-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/stert_staart-n-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/stert_staart-n-af-sense-staart_stert-n-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/staart_stert-n-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/staart-NOUN-nl" , "staart" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "tog" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/tog-ADV-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/tog_toch-adv-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/tog_toch-adv-af-sense-toch_tog-adv-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/toch_tog-adv-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/toch-ADV-nl" , "toch" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adverb" ,
 "erflik" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/erflik-ADJ-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/erflik_erfelijk-adj-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/erflik_erfelijk-adj-af-sense-erfelijk_erflik-adj-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/erfelijk_erflik-adj-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/erfelijk-ADJ-nl" , "erfelijk" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adjective" ,
 "rooi" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/rooi-ADJ-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/rooi_rood-adj-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/rooi_rood-adj-af-sense-rood_rooi-adj-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/rood_rooi-adj-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/rood-ADJ-nl" , "rood" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adjective" ,
 "sebra" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/sebra-NOUN-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/sebra_zebra-n-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/sebra_zebra-n-af-sense-zebra_sebra-n-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/zebra_sebra-n-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/zebra-NOUN-nl" , "zebra" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "staalfabriek" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/staalfabriek-NOUN-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/staalfabriek_staalfabriek-n-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/staalfabriek_staalfabriek-n-af-sense-staalfabriek_staalfabriek-n-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/staalfabriek_staalfabriek-n-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/staalfabriek-NOUN-nl" , "staalfabriek" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "integrasie" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/integrasie-NOUN-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/integrasie_integratie-n-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/integrasie_integratie-n-af-sense-integratie_integrasie-n-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/integratie_integrasie-n-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/integratie-NOUN-nl" , "integratie" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "verhoed" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/verhoed-VERB-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/verhoed_voorkomen-vblex-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/verhoed_voorkomen-vblex-af-sense-voorkomen_verhoed-vblex-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/voorkomen_verhoed-vblex-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/voorkomen-VERB-nl" , "voorkomen" , "http://www.lexinfo.net/ontology/2.0/lexinfo#verb" ,
 "praat" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/praat-VERB-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/praat_praten-vblex-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/praat_praten-vblex-af-sense-praten_praat-vblex-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/praten_praat-vblex-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/praten-VERB-nl" , "praten" , "http://www.lexinfo.net/ontology/2.0/lexinfo#verb" ,
 "suidelik" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/suidelik-ADJ-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/suidelik_zuidelijk-adj-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/suidelik_zuidelijk-adj-af-sense-zuidelijk_suidelik-adj-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/zuidelijk_suidelik-adj-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/zuidelijk-ADJ-nl" , "zuidelijk" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adjective" ,
 "uitdryf" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/uitdryf-VERB-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/uitdryf_uitdrijven-vblex-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/uitdryf_uitdrijven-vblex-af-sense-uitdrijven_uitdryf-vblex-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/uitdrijven_uitdryf-vblex-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/uitdrijven-VERB-nl" , "uitdrijven" , "http://www.lexinfo.net/ontology/2.0/lexinfo#verb" ,
 "nazi" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/nazi-ADJ-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/nazi_nazi-adj-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/nazi_nazi-adj-af-sense-nazi_nazi-adj-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/nazi_nazi-adj-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/nazi-ADJ-nl" , "nazi" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adjective" ,
 "onderstel" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/onderstel-VERB-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/onderstel_onderstellen-vblex-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/onderstel_onderstellen-vblex-af-sense-onderstellen_onderstel-vblex-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/onderstellen_onderstel-vblex-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/onderstellen-VERB-nl" , "onderstellen" , "http://www.lexinfo.net/ontology/2.0/lexinfo#verb" ,
 "loop" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/loop-NOUN-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/loop_loop-n-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/loop_loop-n-af-sense-loop_loop-n-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/loop_loop-n-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/loop-NOUN-nl" , "loop" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "rivier" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/rivier-NOUN-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/rivier_rivier-n-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/rivier_rivier-n-af-sense-rivier_rivier-n-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/rivier_rivier-n-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/rivier-NOUN-nl" , "rivier" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "depressief" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/depressief-ADJ-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/depressief_depressief-adj-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/depressief_depressief-adj-af-sense-depressief_depressief-adj-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/depressief_depressief-adj-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/depressief-ADJ-nl" , "depressief" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adjective" ,
 "jong" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/jong-ADJ-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/jong_jong-adj-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/jong_jong-adj-af-sense-jong_jong-adj-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/jong_jong-adj-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/jong-ADJ-nl" , "jong" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adjective" ,
 "geklassifiseer" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/geklassifiseer-ADJ-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/geklassifiseer_geklassificeerd-adj-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/geklassifiseer_geklassificeerd-adj-af-sense-geklassificeerd_geklassifiseer-adj-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/geklassificeerd_geklassifiseer-adj-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/geklassificeerd-ADJ-nl" , "geklassificeerd" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adjective" ,
 "titel" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/titel-NOUN-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/titel_titel-n-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/titel_titel-n-af-sense-titel_titel-n-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/titel_titel-n-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/titel-NOUN-nl" , "titel" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "Martin" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/Martin-PROPN-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/Martin_Martin-np-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/Martin_Martin-np-af-sense-Martin_Martin-np-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/Martin_Martin-np-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/Martin-PROPN-nl" , "Martin" , "http://www.lexinfo.net/ontology/2.0/lexinfo#properNoun" ,
 "vooruitgang" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/vooruitgang-NOUN-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/vooruitgang_vooruitgang-n-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/vooruitgang_vooruitgang-n-af-sense-vooruitgang_vooruitgang-n-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/vooruitgang_vooruitgang-n-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/vooruitgang-NOUN-nl" , "vooruitgang" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "organies" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/organies-ADJ-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/organies_organisch-adj-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/organies_organisch-adj-af-sense-organisch_organies-adj-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/organisch_organies-adj-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/organisch-ADJ-nl" , "organisch" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adjective" ,
 "uitvoer" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/uitvoer-VERB-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/uitvoer_uitvoeren-vblex-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/uitvoer_uitvoeren-vblex-af-sense-uitvoeren_uitvoer-vblex-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/uitvoeren_uitvoer-vblex-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/uitvoeren-VERB-nl" , "uitvoeren" , "http://www.lexinfo.net/ontology/2.0/lexinfo#verb" ,
 "WK" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/WK-NOUN-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/WK_WK-n-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/WK_WK-n-af-sense-WK_WK-n-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/WK_WK-n-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/WK-NOUN-nl" , "WK" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "Anrie" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/Anrie-PROPN-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/Anrie_Anrie-np-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/Anrie_Anrie-np-af-sense-Anrie_Anrie-np-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/Anrie_Anrie-np-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/Anrie-PROPN-nl" , "Anrie" , "http://www.lexinfo.net/ontology/2.0/lexinfo#properNoun" ,
 "omskakeling" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/omskakeling-NOUN-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/omskakeling_omzetting-n-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/omskakeling_omzetting-n-af-sense-omzetting_omskakeling-n-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/omzetting_omskakeling-n-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/omzetting-NOUN-nl" , "omzetting" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "oorwinning" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/oorwinning-NOUN-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/oorwinning_overwinning-n-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/oorwinning_overwinning-n-af-sense-overwinning_oorwinning-n-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/overwinning_oorwinning-n-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/overwinning-NOUN-nl" , "overwinning" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "klerk" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/klerk-NOUN-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/klerk_klerk-n-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/klerk_klerk-n-af-sense-klerk_klerk-n-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/klerk_klerk-n-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/klerk-NOUN-nl" , "klerk" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "sleutelwoord" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/sleutelwoord-NOUN-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/sleutelwoord_sleutelwoord-n-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/sleutelwoord_sleutelwoord-n-af-sense-sleutelwoord_sleutelwoord-n-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/sleutelwoord_sleutelwoord-n-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/sleutelwoord-NOUN-nl" , "sleutelwoord" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "Stellenbosch" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/Stellenbosch-PROPN-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/Stellenbosch_Stellenbosch-np-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/Stellenbosch_Stellenbosch-np-af-sense-Stellenbosch_Stellenbosch-np-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/Stellenbosch_Stellenbosch-np-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/Stellenbosch-PROPN-nl" , "Stellenbosch" , "http://www.lexinfo.net/ontology/2.0/lexinfo#properNoun" ,
 "daad" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/daad-NOUN-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/daad_handeling-n-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/daad_handeling-n-af-sense-handeling_daad-n-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/handeling_daad-n-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/handeling-NOUN-nl" , "handeling" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "vergiftig" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/vergiftig-VERB-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/vergiftig_vergiftigen-vblex-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/vergiftig_vergiftigen-vblex-af-sense-vergiftigen_vergiftig-vblex-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/vergiftigen_vergiftig-vblex-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/vergiftigen-VERB-nl" , "vergiftigen" , "http://www.lexinfo.net/ontology/2.0/lexinfo#verb" ,
 "duim" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/duim-NOUN-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/duim_centimeter-n-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/duim_centimeter-n-af-sense-centimeter_duim-n-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/centimeter_duim-n-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/centimeter-NOUN-nl" , "centimeter" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "unie" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/unie-NOUN-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/unie_unie-n-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/unie_unie-n-af-sense-unie_unie-n-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/unie_unie-n-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/unie-NOUN-nl" , "unie" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "onberispelik" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/onberispelik-ADJ-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/onberispelik_onberispelijk-adj-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/onberispelik_onberispelijk-adj-af-sense-onberispelijk_onberispelik-adj-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/onberispelijk_onberispelik-adj-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/onberispelijk-ADJ-nl" , "onberispelijk" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adjective" ,
 "agtiende" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/agtiende-DET-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/agtiende_achttiende-det-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/agtiende_achttiende-det-af-sense-achttiende_agtiende-det-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/achttiende_agtiende-det-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/achttiende-DET-nl" , "achttiende" , "http://www.lexinfo.net/ontology/2.0/lexinfo#determiner" ,
 "aalmoes" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/aalmoes-NOUN-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/aalmoes_aalmoes-n-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/aalmoes_aalmoes-n-af-sense-aalmoes_aalmoes-n-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/aalmoes_aalmoes-n-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/aalmoes-NOUN-nl" , "aalmoes" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "gefotografeer" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/gefotografeer-ADJ-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/gefotografeer_gefotografeerd-adj-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/gefotografeer_gefotografeerd-adj-af-sense-gefotografeerd_gefotografeer-adj-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/gefotografeerd_gefotografeer-adj-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/gefotografeerd-ADJ-nl" , "gefotografeerd" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adjective" ,
 "jaar" , "http://linguistic.linkeddata.es/id/apertium/lexiconAF/jaar-NOUN-af" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/jaar_jaar-n-af-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/jaar_jaar-n-af-sense-jaar_jaar-n-nl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetAF-NL/jaar_jaar-n-nl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconNL/jaar-NOUN-nl" , "jaar" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
