 "written_rep_a" , "lex_entry_a" , "sense_a" , "trans" , "sense_b" , "lex_entry_b" , "written_rep_b" , "POS" ,
 "obyekt" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/obyekt-NOUN-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/obyekt_nesne-n-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/obyekt_nesne-n-crh-sense-nesne_obyekt-n-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/nesne_obyekt-n-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/nesne-NOUN-tr" , "nesne" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "müderris" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/m%C3%BCderris-NOUN-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/m%C3%BCderris_m%C3%BCderris-n-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/m%C3%BCderris_m%C3%BCderris-n-crh-sense-m%C3%BCderris_m%C3%BCderris-n-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/m%C3%BCderris_m%C3%BCderris-n-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/m%C3%BCderris-NOUN-tr" , "müderris" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "Ablâmitov" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/Abl%C3%A2mitov-PROPN-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Abl%C3%A2mitov_Ablamitov-np-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Abl%C3%A2mitov_Ablamitov-np-crh-sense-Ablamitov_Abl%C3%A2mitov-cog-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Ablamitov_Abl%C3%A2mitov-cog-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/Ablamitov-PROPN-tr" , "Ablamitov" , "http://www.lexinfo.net/ontology/2.0/lexinfo#properNoun" ,
 "iliştir" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/ili%C5%9Ftir-VERB-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/ili%C5%9Ftir_ili%C5%9Ftir-v-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/ili%C5%9Ftir_ili%C5%9Ftir-v-crh-sense-ili%C5%9Ftir_ili%C5%9Ftir-v-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/ili%C5%9Ftir_ili%C5%9Ftir-v-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/ili%C5%9Ftir-VERB-tr" , "iliştir" , "http://www.lexinfo.net/ontology/2.0/lexinfo#verb" ,
 "Nikolayevka" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/Nikolayevka-PROPN-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Nikolayevka_Nikolayevka-np-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Nikolayevka_Nikolayevka-np-crh-sense-Nikolayevka_Nikolayevka-np-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Nikolayevka_Nikolayevka-np-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/Nikolayevka-PROPN-tr" , "Nikolayevka" , "http://www.lexinfo.net/ontology/2.0/lexinfo#properNoun" ,
 "kombinat" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/kombinat-NOUN-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/kombinat_birle%C5%9Ftirme-n-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/kombinat_birle%C5%9Ftirme-n-crh-sense-birle%C5%9Ftirme_kombinat-n-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/birle%C5%9Ftirme_kombinat-n-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/birle%C5%9Ftirme-NOUN-tr" , "birleştirme" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "ücretli" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/%C3%BCcretli-ADJ-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/%C3%BCcretli_%C3%BCcretli-adj-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/%C3%BCcretli_%C3%BCcretli-adj-crh-sense-%C3%BCcretli_%C3%BCcretli-adj-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/%C3%BCcretli_%C3%BCcretli-adj-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/%C3%BCcretli-ADJ-tr" , "ücretli" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adjective" ,
 "Angela" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/Angela-PROPN-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Angela_Angela-np-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Angela_Angela-np-crh-sense-Angela_Angela-np-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Angela_Angela-np-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/Angela-PROPN-tr" , "Angela" , "http://www.lexinfo.net/ontology/2.0/lexinfo#properNoun" ,
 "migratsiya" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/migratsiya-NOUN-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/migratsiya_g%C3%B6%C3%A7-n-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/migratsiya_g%C3%B6%C3%A7-n-crh-sense-g%C3%B6%C3%A7_migratsiya-n-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/g%C3%B6%C3%A7_migratsiya-n-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/g%C3%B6%C3%A7-NOUN-tr" , "göç" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "deyerli" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/deyerli-ADJ-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/deyerli_de%C4%9Ferli-adj-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/deyerli_de%C4%9Ferli-adj-crh-sense-de%C4%9Ferli_deyerli-adj-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/de%C4%9Ferli_deyerli-adj-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/de%C4%9Ferli-ADJ-tr" , "değerli" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adjective" ,
 "mecburi" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/mecburi-ADJ-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/mecburi_mecburi-adj-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/mecburi_mecburi-adj-crh-sense-mecburi_mecburi-adj-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/mecburi_mecburi-adj-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/mecburi-ADJ-tr" , "mecburi" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adjective" ,
 "paytaht" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/paytaht-NOUN-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/paytaht_ba%C5%9Fkent-n-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/paytaht_ba%C5%9Fkent-n-crh-sense-ba%C5%9Fkent_paytaht-n-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/ba%C5%9Fkent_paytaht-n-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/ba%C5%9Fkent-NOUN-tr" , "başkent" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "Jdanov" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/Jdanov-PROPN-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Jdanov_Jdanov-np-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Jdanov_Jdanov-np-crh-sense-Jdanov_Jdanov-cog-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Jdanov_Jdanov-cog-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/Jdanov-PROPN-tr" , "Jdanov" , "http://www.lexinfo.net/ontology/2.0/lexinfo#properNoun" ,
 "Nadejda" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/Nadejda-PROPN-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Nadejda_Nadejda-np-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Nadejda_Nadejda-np-crh-sense-Nadejda_Nadejda-np-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Nadejda_Nadejda-np-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/Nadejda-PROPN-tr" , "Nadejda" , "http://www.lexinfo.net/ontology/2.0/lexinfo#properNoun" ,
 "qadı" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/qad%C4%B1-NOUN-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/qad%C4%B1_kad%C4%B1-n-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/qad%C4%B1_kad%C4%B1-n-crh-sense-kad%C4%B1_qad%C4%B1-n-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/kad%C4%B1_qad%C4%B1-n-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/kad%C4%B1-NOUN-tr" , "kadı" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "Krasnopillâ" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/Krasnopill%C3%A2-PROPN-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Krasnopill%C3%A2_Krasnopilla-np-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Krasnopill%C3%A2_Krasnopilla-np-crh-sense-Krasnopilla_Krasnopill%C3%A2-np-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Krasnopilla_Krasnopill%C3%A2-np-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/Krasnopilla-PROPN-tr" , "Krasnopilla" , "http://www.lexinfo.net/ontology/2.0/lexinfo#properNoun" ,
 "şarap" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/%C5%9Farap-NOUN-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/%C5%9Farap_%C5%9Farap-n-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/%C5%9Farap_%C5%9Farap-n-crh-sense-%C5%9Farap_%C5%9Farap-n-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/%C5%9Farap_%C5%9Farap-n-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/%C5%9Farap-NOUN-tr" , "şarap" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "bereketlik" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/bereketlik-NOUN-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/bereketlik_bereketlik-n-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/bereketlik_bereketlik-n-crh-sense-bereketlik_bereketlik-n-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/bereketlik_bereketlik-n-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/bereketlik-NOUN-tr" , "bereketlik" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "Temirgaliyev" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/Temirgaliyev-PROPN-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Temirgaliyev_Temirgaliyev-np-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Temirgaliyev_Temirgaliyev-np-crh-sense-Temirgaliyev_Temirgaliyev-cog-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Temirgaliyev_Temirgaliyev-cog-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/Temirgaliyev-PROPN-tr" , "Temirgaliyev" , "http://www.lexinfo.net/ontology/2.0/lexinfo#properNoun" ,
 "maqsatlı" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/maqsatl%C4%B1-ADJ-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/maqsatl%C4%B1_ama%C3%A7l%C4%B1-adj-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/maqsatl%C4%B1_ama%C3%A7l%C4%B1-adj-crh-sense-ama%C3%A7l%C4%B1_maqsatl%C4%B1-adj-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/ama%C3%A7l%C4%B1_maqsatl%C4%B1-adj-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/ama%C3%A7l%C4%B1-ADJ-tr" , "amaçlı" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adjective" ,
 "Zatışşâ" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/Zat%C4%B1%C5%9F%C5%9F%C3%A2-PROPN-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Zat%C4%B1%C5%9F%C5%9F%C3%A2_Zat%C4%B1%C5%9F%C5%9Fa-np-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Zat%C4%B1%C5%9F%C5%9F%C3%A2_Zat%C4%B1%C5%9F%C5%9Fa-np-crh-sense-Zat%C4%B1%C5%9F%C5%9Fa_Zat%C4%B1%C5%9F%C5%9F%C3%A2-np-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Zat%C4%B1%C5%9F%C5%9Fa_Zat%C4%B1%C5%9F%C5%9F%C3%A2-np-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/Zat%C4%B1%C5%9F%C5%9Fa-PROPN-tr" , "Zatışşa" , "http://www.lexinfo.net/ontology/2.0/lexinfo#properNoun" ,
 "toquştır" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/toqu%C5%9Ft%C4%B1r-VERB-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/toqu%C5%9Ft%C4%B1r_%C3%A7at%C4%B1%C5%9Ft%C4%B1r-v-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/toqu%C5%9Ft%C4%B1r_%C3%A7at%C4%B1%C5%9Ft%C4%B1r-v-crh-sense-%C3%A7at%C4%B1%C5%9Ft%C4%B1r_toqu%C5%9Ft%C4%B1r-v-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/%C3%A7at%C4%B1%C5%9Ft%C4%B1r_toqu%C5%9Ft%C4%B1r-v-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/%C3%A7at%C4%B1%C5%9Ft%C4%B1r-VERB-tr" , "çatıştır" , "http://www.lexinfo.net/ontology/2.0/lexinfo#verb" ,
 "şeffaf" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/%C5%9Feffaf-ADJ-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/%C5%9Feffaf_%C5%9Feffaf-adj-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/%C5%9Feffaf_%C5%9Feffaf-adj-crh-sense-%C5%9Feffaf_%C5%9Feffaf-adj-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/%C5%9Feffaf_%C5%9Feffaf-adj-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/%C5%9Feffaf-ADJ-tr" , "şeffaf" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adjective" ,
 "beşeriyet" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/be%C5%9Feriyet-NOUN-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/be%C5%9Feriyet_be%C5%9Feriyet-n-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/be%C5%9Feriyet_be%C5%9Feriyet-n-crh-sense-be%C5%9Feriyet_be%C5%9Feriyet-n-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/be%C5%9Feriyet_be%C5%9Feriyet-n-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/be%C5%9Feriyet-NOUN-tr" , "beşeriyet" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "avdarıl" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/avdar%C4%B1l-VERB-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/avdar%C4%B1l_devrol-v-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/avdar%C4%B1l_devrol-v-crh-sense-devrol_avdar%C4%B1l-v-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/devrol_avdar%C4%B1l-v-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/devrol-VERB-tr" , "devrol" , "http://www.lexinfo.net/ontology/2.0/lexinfo#verb" ,
 "Krakov" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/Krakov-PROPN-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Krakov_Krakov-np-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Krakov_Krakov-np-crh-sense-Krakov_Krakov-cog-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Krakov_Krakov-cog-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/Krakov-PROPN-tr" , "Krakov" , "http://www.lexinfo.net/ontology/2.0/lexinfo#properNoun" ,
 "aktual" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/aktual-ADJ-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/aktual_ger%C3%A7ek-adj-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/aktual_ger%C3%A7ek-adj-crh-sense-ger%C3%A7ek_aktual-adj-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/ger%C3%A7ek_aktual-adj-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/ger%C3%A7ek-ADJ-tr" , "gerçek" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adjective" ,
 "aşkâr" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/a%C5%9Fk%C3%A2r-ADJ-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/a%C5%9Fk%C3%A2r_a%C3%A7%C4%B1k-adj-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/a%C5%9Fk%C3%A2r_a%C3%A7%C4%B1k-adj-crh-sense-a%C3%A7%C4%B1k_a%C5%9Fk%C3%A2r-adj-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/a%C3%A7%C4%B1k_a%C5%9Fk%C3%A2r-adj-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/a%C3%A7%C4%B1k-ADJ-tr" , "açık" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adjective" ,
 "şeer" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/%C5%9Feer-NOUN-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/%C5%9Feer_%C5%9Fehir-n-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/%C5%9Feer_%C5%9Fehir-n-crh-sense-%C5%9Fehir_%C5%9Feer-n-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/%C5%9Fehir_%C5%9Feer-n-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/%C5%9Fehir-NOUN-tr" , "şehir" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "Arabistan" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/Arabistan-PROPN-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Arabistan_Arabistan-np-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Arabistan_Arabistan-np-crh-sense-Arabistan_Arabistan-np-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Arabistan_Arabistan-np-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/Arabistan-PROPN-tr" , "Arabistan" , "http://www.lexinfo.net/ontology/2.0/lexinfo#properNoun" ,
 "avtomobil" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/avtomobil-NOUN-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/avtomobil_otomobil-n-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/avtomobil_otomobil-n-crh-sense-otomobil_avtomobil-n-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/otomobil_avtomobil-n-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/otomobil-NOUN-tr" , "otomobil" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "Zubkov" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/Zubkov-PROPN-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Zubkov_Zubkov-np-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Zubkov_Zubkov-np-crh-sense-Zubkov_Zubkov-cog-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Zubkov_Zubkov-cog-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/Zubkov-PROPN-tr" , "Zubkov" , "http://www.lexinfo.net/ontology/2.0/lexinfo#properNoun" ,
 "qolaylaştır" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/qolayla%C5%9Ft%C4%B1r-VERB-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/qolayla%C5%9Ft%C4%B1r_kolayla%C5%9Ft%C4%B1r-v-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/qolayla%C5%9Ft%C4%B1r_kolayla%C5%9Ft%C4%B1r-v-crh-sense-kolayla%C5%9Ft%C4%B1r_qolayla%C5%9Ft%C4%B1r-v-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/kolayla%C5%9Ft%C4%B1r_qolayla%C5%9Ft%C4%B1r-v-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/kolayla%C5%9Ft%C4%B1r-VERB-tr" , "kolaylaştır" , "http://www.lexinfo.net/ontology/2.0/lexinfo#verb" ,
 "Kürçenko" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/K%C3%BCr%C3%A7enko-PROPN-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/K%C3%BCr%C3%A7enko_K%C3%BCr%C3%A7enko-np-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/K%C3%BCr%C3%A7enko_K%C3%BCr%C3%A7enko-np-crh-sense-K%C3%BCr%C3%A7enko_K%C3%BCr%C3%A7enko-np-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/K%C3%BCr%C3%A7enko_K%C3%BCr%C3%A7enko-np-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/K%C3%BCr%C3%A7enko-PROPN-tr" , "Kürçenko" , "http://www.lexinfo.net/ontology/2.0/lexinfo#properNoun" ,
 "tapa" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/tapa-NOUN-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/tapa_tapa-n-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/tapa_tapa-n-crh-sense-tapa_tapa-n-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/tapa_tapa-n-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/tapa-NOUN-tr" , "tapa" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "taran" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/taran-VERB-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/taran_taran-v-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/taran_taran-v-crh-sense-taran_taran-v-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/taran_taran-v-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/taran-VERB-tr" , "taran" , "http://www.lexinfo.net/ontology/2.0/lexinfo#verb" ,
 "işğal et" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/i%C5%9F%C4%9Fal%20et-VERB-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/i%C5%9F%C4%9Fal%20et_i%C5%9Fgal%20et-v-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/i%C5%9F%C4%9Fal%20et_i%C5%9Fgal%20et-v-crh-sense-i%C5%9Fgal%20et_i%C5%9F%C4%9Fal%20et-v-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/i%C5%9Fgal%20et_i%C5%9F%C4%9Fal%20et-v-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/i%C5%9Fgal%20et-VERB-tr" , "işgal et" , "http://www.lexinfo.net/ontology/2.0/lexinfo#verb" ,
 "mebus" , "http://linguistic.linkeddata.es/id/apertium/lexiconCRH/mebus-NOUN-crh" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/mebus_mebus-n-crh-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/mebus_mebus-n-crh-sense-mebus_mebus-n-tr-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/mebus_mebus-n-tr-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconTR/mebus-NOUN-tr" , "mebus" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
