 "written_rep_a" , "lex_entry_a" , "sense_a" , "trans" , "sense_b" , "lex_entry_b" , "written_rep_b" , "POS" ,
 "fingir" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/fingir-VERB-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/fingir_finxir-vblex-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/fingir_finxir-vblex-pt-sense-finxir_fingir-vblex-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/finxir_fingir-vblex-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/finxir-VERB-gl" , "finxir" , "http://www.lexinfo.net/ontology/2.0/lexinfo#verb" ,
 "gordura" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/gordura-NOUN-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/gordura_graxa-n-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/gordura_graxa-n-pt-sense-graxa_gordura-n-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/graxa_gordura-n-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/graxa-NOUN-gl" , "graxa" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "israelense" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/israelense-NOUN-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/israelense_israel%C3%AD-n-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/israelense_israel%C3%AD-n-pt-sense-israel%C3%AD_israelense-n-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/israel%C3%AD_israelense-n-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/israel%C3%AD-NOUN-gl" , "israelí" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "saque" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/saque-NOUN-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/saque_saqueo-n-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/saque_saqueo-n-pt-sense-saqueo_saque-n-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/saqueo_saque-n-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/saqueo-NOUN-gl" , "saqueo" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "o vosso" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/o%20vosso-DET-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/o%20vosso_o%20voso-det-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/o%20vosso_o%20voso-det-pt-sense-o%20voso_o%20vosso-det-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/o%20voso_o%20vosso-det-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/o%20voso-DET-gl" , "o voso" , "http://www.lexinfo.net/ontology/2.0/lexinfo#possessivePronoun" ,
 "o vosso" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/o%20vosso-DET-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/o%20vosso_o%20voso-det-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/o%20vosso_o%20voso-det-pt-sense-o%20voso_o%20vosso-det-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/o%20voso_o%20vosso-det-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/o%20voso-DET-gl" , "o voso" , "http://www.lexinfo.net/ontology/2.0/lexinfo#determiner" ,
 "o vosso" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/o%20vosso-DET-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/o%20vosso_o%20voso-det-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/o%20vosso_o%20voso-det-pt-sense-o%20voso_o%20vosso-det-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/o%20voso_o%20vosso-det-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/o%20voso-PRON-gl" , "o voso" , "http://www.lexinfo.net/ontology/2.0/lexinfo#pronoun" ,
 "o vosso" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/o%20vosso-DET-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/o%20vosso_o%20voso-det-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/o%20vosso_o%20voso-det-pt-sense-o%20voso_o%20vosso-det-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/o%20voso_o%20vosso-det-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/o%20voso-PRON-gl" , "o voso" , "http://www.lexinfo.net/ontology/2.0/lexinfo#possessivePronoun" ,
 "o vosso" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/o%20vosso-DET-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/o%20vosso_o%20voso-det-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/o%20vosso_o%20voso-det-pt-sense-o%20voso_o%20vosso-det-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/o%20voso_o%20vosso-det-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/o%20voso-PRON-gl" , "o voso" , "http://www.lexinfo.net/ontology/2.0/lexinfo#determiner" ,
 "o vosso" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/o%20vosso-PRON-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/o%20vosso_o%20voso-det-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/o%20vosso_o%20voso-det-pt-sense-o%20voso_o%20vosso-det-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/o%20voso_o%20vosso-det-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/o%20voso-DET-gl" , "o voso" , "http://www.lexinfo.net/ontology/2.0/lexinfo#possessivePronoun" ,
 "o vosso" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/o%20vosso-PRON-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/o%20vosso_o%20voso-det-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/o%20vosso_o%20voso-det-pt-sense-o%20voso_o%20vosso-det-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/o%20voso_o%20vosso-det-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/o%20voso-DET-gl" , "o voso" , "http://www.lexinfo.net/ontology/2.0/lexinfo#determiner" ,
 "o vosso" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/o%20vosso-PRON-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/o%20vosso_o%20voso-det-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/o%20vosso_o%20voso-det-pt-sense-o%20voso_o%20vosso-det-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/o%20voso_o%20vosso-det-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/o%20voso-PRON-gl" , "o voso" , "http://www.lexinfo.net/ontology/2.0/lexinfo#pronoun" ,
 "o vosso" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/o%20vosso-PRON-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/o%20vosso_o%20voso-det-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/o%20vosso_o%20voso-det-pt-sense-o%20voso_o%20vosso-det-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/o%20voso_o%20vosso-det-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/o%20voso-PRON-gl" , "o voso" , "http://www.lexinfo.net/ontology/2.0/lexinfo#possessivePronoun" ,
 "o vosso" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/o%20vosso-PRON-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/o%20vosso_o%20voso-det-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/o%20vosso_o%20voso-det-pt-sense-o%20voso_o%20vosso-det-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/o%20voso_o%20vosso-det-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/o%20voso-PRON-gl" , "o voso" , "http://www.lexinfo.net/ontology/2.0/lexinfo#determiner" ,
 "primeiro-ministro" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/primeiro-ministro-NOUN-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/primeiro-ministro_primeiro%20ministro-n-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/primeiro-ministro_primeiro%20ministro-n-pt-sense-primeiro%20ministro_primeiro-ministro-n-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/primeiro%20ministro_primeiro-ministro-n-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/primeiro%20ministro-NOUN-gl" , "primeiro ministro" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "lixeiro" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/lixeiro-NOUN-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/lixeiro_recolledor%20de%20lixo-n-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/lixeiro_recolledor%20de%20lixo-n-pt-sense-recolledor%20de%20lixo_lixeiro-n-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/recolledor%20de%20lixo_lixeiro-n-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/recolledor%20de%20lixo-NOUN-gl" , "recolledor de lixo" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "distribuir" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/distribuir-VERB-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/distribuir_distribu%C3%ADr-vblex-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/distribuir_distribu%C3%ADr-vblex-pt-sense-distribu%C3%ADr_distribuir-vblex-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/distribu%C3%ADr_distribuir-vblex-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/distribu%C3%ADr-VERB-gl" , "distribuír" , "http://www.lexinfo.net/ontology/2.0/lexinfo#verb" ,
 "ágil" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/%C3%A1gil-ADJ-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/%C3%A1gil_%C3%A1xil-adj-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/%C3%A1gil_%C3%A1xil-adj-pt-sense-%C3%A1xil_%C3%A1gil-adj-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/%C3%A1xil_%C3%A1gil-adj-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/%C3%A1xil-ADJ-gl" , "áxil" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adjective" ,
 "injustiça" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/injusti%C3%A7a-NOUN-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/injusti%C3%A7a_inxustiza-n-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/injusti%C3%A7a_inxustiza-n-pt-sense-inxustiza_injusti%C3%A7a-n-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/inxustiza_injusti%C3%A7a-n-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/inxustiza-NOUN-gl" , "inxustiza" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "ajustamento" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/ajustamento-NOUN-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/ajustamento_axuste-n-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/ajustamento_axuste-n-pt-sense-axuste_ajustamento-n-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/axuste_ajustamento-n-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/axuste-NOUN-gl" , "axuste" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "compreensão" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/compreens%C3%A3o-NOUN-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/compreens%C3%A3o_comprensi%C3%B3n-n-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/compreens%C3%A3o_comprensi%C3%B3n-n-pt-sense-comprensi%C3%B3n_compreens%C3%A3o-n-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/comprensi%C3%B3n_compreens%C3%A3o-n-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/comprensi%C3%B3n-NOUN-gl" , "comprensión" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "tampa" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/tampa-NOUN-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/tampa_tapadeira-n-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/tampa_tapadeira-n-pt-sense-tapadeira_tampa-n-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/tapadeira_tampa-n-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/tapadeira-NOUN-gl" , "tapadeira" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "ajuda" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/ajuda-NOUN-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/ajuda_axuda-n-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/ajuda_axuda-n-pt-sense-axuda_ajuda-n-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/axuda_ajuda-n-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/axuda-NOUN-gl" , "axuda" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "jogo" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/jogo-NOUN-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/jogo_xogo-n-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/jogo_xogo-n-pt-sense-xogo_jogo-n-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/xogo_jogo-n-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/xogo-NOUN-gl" , "xogo" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "aparência" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/apar%C3%AAncia-NOUN-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/apar%C3%AAncia_aparencia-n-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/apar%C3%AAncia_aparencia-n-pt-sense-aparencia_apar%C3%AAncia-n-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/aparencia_apar%C3%AAncia-n-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/aparencia-NOUN-gl" , "aparencia" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "predição" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/predi%C3%A7%C3%A3o-NOUN-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/predi%C3%A7%C3%A3o_predici%C3%B3n-n-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/predi%C3%A7%C3%A3o_predici%C3%B3n-n-pt-sense-predici%C3%B3n_predi%C3%A7%C3%A3o-n-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/predici%C3%B3n_predi%C3%A7%C3%A3o-n-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/predici%C3%B3n-NOUN-gl" , "predición" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "contrapor" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/contrapor-VERB-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/contrapor_contrapo%C3%B1er-vblex-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/contrapor_contrapo%C3%B1er-vblex-pt-sense-contrapo%C3%B1er_contrapor-vblex-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/contrapo%C3%B1er_contrapor-vblex-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/contrapo%C3%B1er-VERB-gl" , "contrapoñer" , "http://www.lexinfo.net/ontology/2.0/lexinfo#verb" ,
 "inflexão" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/inflex%C3%A3o-NOUN-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/inflex%C3%A3o_inflexi%C3%B3n-n-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/inflex%C3%A3o_inflexi%C3%B3n-n-pt-sense-inflexi%C3%B3n_inflex%C3%A3o-n-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/inflexi%C3%B3n_inflex%C3%A3o-n-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/inflexi%C3%B3n-NOUN-gl" , "inflexión" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "fins-de-semana" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/fins-de-semana-NOUN-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/fins-de-semana_fins%20de%20semana-n-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/fins-de-semana_fins%20de%20semana-n-pt-sense-fins%20de%20semana_fins-de-semana-n-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/fins%20de%20semana_fins-de-semana-n-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/fins%20de%20semana-NOUN-gl" , "fins de semana" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "choça" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/cho%C3%A7a-NOUN-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/cho%C3%A7a_choupana-n-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/cho%C3%A7a_choupana-n-pt-sense-choupana_cho%C3%A7a-n-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/choupana_cho%C3%A7a-n-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/choupana-NOUN-gl" , "choupana" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "esverdeadamente" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/esverdeadamente-ADV-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/esverdeadamente_verdosamente-adv-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/esverdeadamente_verdosamente-adv-pt-sense-verdosamente_esverdeadamente-adv-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/verdosamente_esverdeadamente-adv-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/verdosamente-ADV-gl" , "verdosamente" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adverb" ,
 "tabuleiro" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/tabuleiro-NOUN-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/tabuleiro_taboleiro-n-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/tabuleiro_taboleiro-n-pt-sense-taboleiro_tabuleiro-n-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/taboleiro_tabuleiro-n-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/taboleiro-NOUN-gl" , "taboleiro" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "crescer" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/crescer-VERB-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/crescer_crecer-vblex-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/crescer_crecer-vblex-pt-sense-crecer_crescer-vblex-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/crecer_crescer-vblex-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/crecer-VERB-gl" , "crecer" , "http://www.lexinfo.net/ontology/2.0/lexinfo#verb" ,
 "recomeçar" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/recome%C3%A7ar-VERB-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/recome%C3%A7ar_recomezar-vblex-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/recome%C3%A7ar_recomezar-vblex-pt-sense-recomezar_recome%C3%A7ar-vblex-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/recomezar_recome%C3%A7ar-vblex-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/recomezar-VERB-gl" , "recomezar" , "http://www.lexinfo.net/ontology/2.0/lexinfo#verb" ,
 "bastante" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/bastante-ADV-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/bastante_dabondo-adv-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/bastante_dabondo-adv-pt-sense-dabondo_bastante-adv-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/dabondo_bastante-adv-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/dabondo-ADV-gl" , "dabondo" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adverb" ,
 "apostar na" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/apostar%20na-VERB-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/apostar%20na_apostar%20pola-vblex-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/apostar%20na_apostar%20pola-vblex-pt-sense-apostar%20pola_apostar%20na-vblex-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/apostar%20pola_apostar%20na-vblex-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/apostar%20pola-VERB-gl" , "apostar pola" , "http://www.lexinfo.net/ontology/2.0/lexinfo#verb" ,
 "cerâmica" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/cer%C3%A2mica-NOUN-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/cer%C3%A2mica_cer%C3%A1mica-n-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/cer%C3%A2mica_cer%C3%A1mica-n-pt-sense-cer%C3%A1mica_cer%C3%A2mica-n-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/cer%C3%A1mica_cer%C3%A2mica-n-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/cer%C3%A1mica-NOUN-gl" , "cerámica" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "Astúrias" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/Ast%C3%BArias-NOUN-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/Ast%C3%BArias_Asturias-n-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/Ast%C3%BArias_Asturias-n-pt-sense-Asturias_Ast%C3%BArias-n-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/Asturias_Ast%C3%BArias-n-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/Asturias-NOUN-gl" , "Asturias" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "defeito" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/defeito-NOUN-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/defeito_defecto-n-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/defeito_defecto-n-pt-sense-defecto_defeito-n-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/defecto_defeito-n-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/defecto-NOUN-gl" , "defecto" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "morfolóxico" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/morfol%C3%B3xico-ADJ-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/morfol%C3%B3xico_morfol%C3%B3gico-adj-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/morfol%C3%B3xico_morfol%C3%B3gico-adj-pt-sense-morfol%C3%B3gico_morfol%C3%B3xico-adj-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/morfol%C3%B3gico_morfol%C3%B3xico-adj-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/morfol%C3%B3gico-ADJ-gl" , "morfológico" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adjective" ,
 "Al-Qaeda" , "http://linguistic.linkeddata.es/id/apertium/lexiconPT/Al-Qaeda-PROPN-pt" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/Al-Qaeda_Al%20Qaeda-np-pt-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/Al-Qaeda_Al%20Qaeda-np-pt-sense-Al%20Qaeda_Al-Qaeda-np-gl-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/Al%20Qaeda_Al-Qaeda-np-gl-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconGL/Al%20Qaeda-PROPN-gl" , "Al Qaeda" , "http://www.lexinfo.net/ontology/2.0/lexinfo#properNoun" ,
