 "written_rep_a" , "lex_entry_a" , "sense_a" , "trans" , "sense_b" , "lex_entry_b" , "written_rep_b" , "POS" ,
 "Níkaragva" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/N%C3%ADkaragva-PROPN-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/N%C3%ADkaragva_Nicaragua-np-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/N%C3%ADkaragva_Nicaragua-np-is-sense-Nicaragua_N%C3%ADkaragva-np-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/Nicaragua_N%C3%ADkaragva-np-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/Nicaragua-PROPN-sv" , "Nicaragua" , "http://www.lexinfo.net/ontology/2.0/lexinfo#properNoun" ,
 "tilraun" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/tilraun-NOUN-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/tilraun_f%C3%B6rs%C3%B6k-n-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/tilraun_f%C3%B6rs%C3%B6k-n-is-sense-f%C3%B6rs%C3%B6k_tilraun-n-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/f%C3%B6rs%C3%B6k_tilraun-n-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/f%C3%B6rs%C3%B6k-NOUN-sv" , "försök" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "einusinni" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/einusinni-ADV-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/einusinni_en%20g%C3%A5ng-adv-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/einusinni_en%20g%C3%A5ng-adv-is-sense-en%20g%C3%A5ng_einusinni-adv-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/en%20g%C3%A5ng_einusinni-adv-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/en%20g%C3%A5ng-ADV-sv" , "en gång" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adverb" ,
 "stunda" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/stunda-VERB-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/stunda_engagera-vblex-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/stunda_engagera-vblex-is-sense-engagera_stunda-vblex-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/engagera_stunda-vblex-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/engagera-VERB-sv" , "engagera" , "http://www.lexinfo.net/ontology/2.0/lexinfo#verb" ,
 "fullnægjandi" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/fulln%C3%A6gjandi-ADJ-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/fulln%C3%A6gjandi_tillfredsst%C3%A4llande-adj-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/fulln%C3%A6gjandi_tillfredsst%C3%A4llande-adj-is-sense-tillfredsst%C3%A4llande_fulln%C3%A6gjandi-adj-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/tillfredsst%C3%A4llande_fulln%C3%A6gjandi-adj-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/tillfredsst%C3%A4llande-ADJ-sv" , "tillfredsställande" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adjective" ,
 "skær" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/sk%C3%A6r-ADJ-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/sk%C3%A6r_str%C3%A5lande-adj-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/sk%C3%A6r_str%C3%A5lande-adj-is-sense-str%C3%A5lande_sk%C3%A6r-adj-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/str%C3%A5lande_sk%C3%A6r-adj-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/str%C3%A5lande-ADJ-sv" , "strålande" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adjective" ,
 "ör" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/%C3%B6r-NOUN-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/%C3%B6r_pil-n-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/%C3%B6r_pil-n-is-sense-pil_%C3%B6r-n-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/pil_%C3%B6r-n-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/pil-NOUN-sv" , "pil" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "talsmaður" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/talsma%C3%B0ur-NOUN-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/talsma%C3%B0ur_talman-n-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/talsma%C3%B0ur_talman-n-is-sense-talman_talsma%C3%B0ur-n-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/talman_talsma%C3%B0ur-n-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/talman-NOUN-sv" , "talman" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "varúðarráðstöfun" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/var%C3%BA%C3%B0arr%C3%A1%C3%B0st%C3%B6fun-NOUN-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/var%C3%BA%C3%B0arr%C3%A1%C3%B0st%C3%B6fun_f%C3%B6rsiktighets%C3%A5tg%C3%A4rd-n-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/var%C3%BA%C3%B0arr%C3%A1%C3%B0st%C3%B6fun_f%C3%B6rsiktighets%C3%A5tg%C3%A4rd-n-is-sense-f%C3%B6rsiktighets%C3%A5tg%C3%A4rd_var%C3%BA%C3%B0arr%C3%A1%C3%B0st%C3%B6fun-n-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/f%C3%B6rsiktighets%C3%A5tg%C3%A4rd_var%C3%BA%C3%B0arr%C3%A1%C3%B0st%C3%B6fun-n-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/f%C3%B6rsiktighets%C3%A5tg%C3%A4rd-NOUN-sv" , "försiktighetsåtgärd" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "uppbyggjandi" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/uppbyggjandi-ADJ-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/uppbyggjandi_konstruktiv-adj-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/uppbyggjandi_konstruktiv-adj-is-sense-konstruktiv_uppbyggjandi-adj-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/konstruktiv_uppbyggjandi-adj-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/konstruktiv-ADJ-sv" , "konstruktiv" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adjective" ,
 "annar" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/annar-PRON-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/annar_annan-prn-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/annar_annan-prn-is-sense-annan_annar-prn-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/annan_annar-prn-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/annan-PRON-sv" , "annan" , "http://www.lexinfo.net/ontology/2.0/lexinfo#pronoun" ,
 "alsírskur" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/als%C3%ADrskur-ADJ-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/als%C3%ADrskur_algerisk-adj-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/als%C3%ADrskur_algerisk-adj-is-sense-algerisk_als%C3%ADrskur-adj-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/algerisk_als%C3%ADrskur-adj-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/algerisk-ADJ-sv" , "algerisk" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adjective" ,
 "offita" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/offita-NOUN-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/offita_fetma-n-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/offita_fetma-n-is-sense-fetma_offita-n-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/fetma_offita-n-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/fetma-NOUN-sv" , "fetma" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "yfirgefa" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/yfirgefa-VERB-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/yfirgefa_%C3%B6verge-vblex-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/yfirgefa_%C3%B6verge-vblex-is-sense-%C3%B6verge_yfirgefa-vblex-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/%C3%B6verge_yfirgefa-vblex-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/%C3%B6verge-VERB-sv" , "överge" , "http://www.lexinfo.net/ontology/2.0/lexinfo#verb" ,
 "skála" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/sk%C3%A1la-VERB-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/sk%C3%A1la_sk%C3%A5la-vblex-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/sk%C3%A1la_sk%C3%A5la-vblex-is-sense-sk%C3%A5la_sk%C3%A1la-vblex-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/sk%C3%A5la_sk%C3%A1la-vblex-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/sk%C3%A5la-VERB-sv" , "skåla" , "http://www.lexinfo.net/ontology/2.0/lexinfo#verb" ,
 "stöðva" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/st%C3%B6%C3%B0va-VERB-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/st%C3%B6%C3%B0va_avveckla-vblex-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/st%C3%B6%C3%B0va_avveckla-vblex-is-sense-avveckla_st%C3%B6%C3%B0va-vblex-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/avveckla_st%C3%B6%C3%B0va-vblex-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/avveckla-VERB-sv" , "avveckla" , "http://www.lexinfo.net/ontology/2.0/lexinfo#verb" ,
 "útgönguleið" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/%C3%BAtg%C3%B6ngulei%C3%B0-NOUN-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/%C3%BAtg%C3%B6ngulei%C3%B0_utv%C3%A4g-n-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/%C3%BAtg%C3%B6ngulei%C3%B0_utv%C3%A4g-n-is-sense-utv%C3%A4g_%C3%BAtg%C3%B6ngulei%C3%B0-n-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/utv%C3%A4g_%C3%BAtg%C3%B6ngulei%C3%B0-n-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/utv%C3%A4g-NOUN-sv" , "utväg" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "hefð" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/hef%C3%B0-NOUN-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/hef%C3%B0_tradition-n-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/hef%C3%B0_tradition-n-is-sense-tradition_hef%C3%B0-n-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/tradition_hef%C3%B0-n-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/tradition-NOUN-sv" , "tradition" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "virði" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/vir%C3%B0i-NOUN-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/vir%C3%B0i_v%C3%A4rde-n-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/vir%C3%B0i_v%C3%A4rde-n-is-sense-v%C3%A4rde_vir%C3%B0i-n-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/v%C3%A4rde_vir%C3%B0i-n-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/v%C3%A4rde-NOUN-sv" , "värde" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "félagi" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/f%C3%A9lagi-NOUN-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/f%C3%A9lagi_partner-n-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/f%C3%A9lagi_partner-n-is-sense-partner_f%C3%A9lagi-n-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/partner_f%C3%A9lagi-n-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/partner-NOUN-sv" , "partner" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "hegðun" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/heg%C3%B0un-NOUN-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/heg%C3%B0un_beteende-n-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/heg%C3%B0un_beteende-n-is-sense-beteende_heg%C3%B0un-n-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/beteende_heg%C3%B0un-n-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/beteende-NOUN-sv" , "beteende" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "klukkan fimm" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/klukkan%20fimm-ADV-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/klukkan%20fimm_klockan%20fem-adv-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/klukkan%20fimm_klockan%20fem-adv-is-sense-klockan%20fem_klukkan%20fimm-adv-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/klockan%20fem_klukkan%20fimm-adv-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/klockan%20fem-ADV-sv" , "klockan fem" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adverb" ,
 "einstaklega" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/einstaklega-ADV-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/einstaklega_egendomligt-adv-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/einstaklega_egendomligt-adv-is-sense-egendomligt_einstaklega-adv-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/egendomligt_einstaklega-adv-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/egendomligt-ADV-sv" , "egendomligt" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adverb" ,
 "skríða" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/skr%C3%AD%C3%B0a-VERB-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/skr%C3%AD%C3%B0a_krypa-vblex-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/skr%C3%AD%C3%B0a_krypa-vblex-is-sense-krypa_skr%C3%AD%C3%B0a-vblex-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/krypa_skr%C3%AD%C3%B0a-vblex-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/krypa-VERB-sv" , "krypa" , "http://www.lexinfo.net/ontology/2.0/lexinfo#verb" ,
 "verslun" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/verslun-NOUN-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/verslun_handel-n-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/verslun_handel-n-is-sense-handel_verslun-n-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/handel_verslun-n-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/handel-NOUN-sv" , "handel" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "tilkynning" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/tilkynning-NOUN-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/tilkynning_tillk%C3%A4nnagivande-n-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/tilkynning_tillk%C3%A4nnagivande-n-is-sense-tillk%C3%A4nnagivande_tilkynning-n-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/tillk%C3%A4nnagivande_tilkynning-n-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/tillk%C3%A4nnagivande-NOUN-sv" , "tillkännagivande" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "Heiðmörk" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/Hei%C3%B0m%C3%B6rk-PROPN-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/Hei%C3%B0m%C3%B6rk_Hedmark-np-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/Hei%C3%B0m%C3%B6rk_Hedmark-np-is-sense-Hedmark_Hei%C3%B0m%C3%B6rk-np-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/Hedmark_Hei%C3%B0m%C3%B6rk-np-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/Hedmark-PROPN-sv" , "Hedmark" , "http://www.lexinfo.net/ontology/2.0/lexinfo#properNoun" ,
 "leita ráða hjá" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/leita%20r%C3%A1%C3%B0a%20hj%C3%A1-VERB-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/leita%20r%C3%A1%C3%B0a%20hj%C3%A1_r%C3%A5dfr%C3%A5ga-vblex-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/leita%20r%C3%A1%C3%B0a%20hj%C3%A1_r%C3%A5dfr%C3%A5ga-vblex-is-sense-r%C3%A5dfr%C3%A5ga_leita%20r%C3%A1%C3%B0a%20hj%C3%A1-vblex-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/r%C3%A5dfr%C3%A5ga_leita%20r%C3%A1%C3%B0a%20hj%C3%A1-vblex-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/r%C3%A5dfr%C3%A5ga-VERB-sv" , "rådfråga" , "http://www.lexinfo.net/ontology/2.0/lexinfo#verb" ,
 "rumm" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/rumm-NOUN-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/rumm_rom-n-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/rumm_rom-n-is-sense-rom_rumm-n-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/rom_rumm-n-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/rom-NOUN-sv" , "rom" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "Kýpur" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/K%C3%BDpur-PROPN-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/K%C3%BDpur_Cypern-np-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/K%C3%BDpur_Cypern-np-is-sense-Cypern_K%C3%BDpur-np-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/Cypern_K%C3%BDpur-np-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/Cypern-PROPN-sv" , "Cypern" , "http://www.lexinfo.net/ontology/2.0/lexinfo#properNoun" ,
 "taumur" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/taumur-NOUN-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/taumur_tygel-n-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/taumur_tygel-n-is-sense-tygel_taumur-n-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/tygel_taumur-n-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/tygel-NOUN-sv" , "tygel" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "hörmulegur" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/h%C3%B6rmulegur-ADJ-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/h%C3%B6rmulegur_beklaglig-adj-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/h%C3%B6rmulegur_beklaglig-adj-is-sense-beklaglig_h%C3%B6rmulegur-adj-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/beklaglig_h%C3%B6rmulegur-adj-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/beklaglig-ADJ-sv" , "beklaglig" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adjective" ,
 "efni" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/efni-NOUN-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/efni_kemikalie-n-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/efni_kemikalie-n-is-sense-kemikalie_efni-n-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/kemikalie_efni-n-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/kemikalie-NOUN-sv" , "kemikalie" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "embættismaður" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/emb%C3%A6ttisma%C3%B0ur-NOUN-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/emb%C3%A6ttisma%C3%B0ur_tj%C3%A4nsteman-n-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/emb%C3%A6ttisma%C3%B0ur_tj%C3%A4nsteman-n-is-sense-tj%C3%A4nsteman_emb%C3%A6ttisma%C3%B0ur-n-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/tj%C3%A4nsteman_emb%C3%A6ttisma%C3%B0ur-n-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/tj%C3%A4nsteman-NOUN-sv" , "tjänsteman" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "hátt" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/h%C3%A1tt-ADV-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/h%C3%A1tt_h%C3%B6gt-adv-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/h%C3%A1tt_h%C3%B6gt-adv-is-sense-h%C3%B6gt_h%C3%A1tt-adv-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/h%C3%B6gt_h%C3%A1tt-adv-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/h%C3%B6gt-ADV-sv" , "högt" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adverb" ,
 "rás" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/r%C3%A1s-NOUN-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/r%C3%A1s_lopp-n-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/r%C3%A1s_lopp-n-is-sense-lopp_r%C3%A1s-n-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/lopp_r%C3%A1s-n-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/lopp-NOUN-sv" , "lopp" , "http://www.lexinfo.net/ontology/2.0/lexinfo#noun" ,
 "nálægt" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/n%C3%A1l%C3%A6gt-ADV-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/n%C3%A1l%C3%A6gt_n%C3%A4ra-adv-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/n%C3%A1l%C3%A6gt_n%C3%A4ra-adv-is-sense-n%C3%A4ra_n%C3%A1l%C3%A6gt-adv-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/n%C3%A4ra_n%C3%A1l%C3%A6gt-adv-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/n%C3%A4ra-ADV-sv" , "nära" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adverb" ,
 "samræma" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/samr%C3%A6ma-VERB-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/samr%C3%A6ma_harmonisera-vblex-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/samr%C3%A6ma_harmonisera-vblex-is-sense-harmonisera_samr%C3%A6ma-vblex-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/harmonisera_samr%C3%A6ma-vblex-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/harmonisera-VERB-sv" , "harmonisera" , "http://www.lexinfo.net/ontology/2.0/lexinfo#verb" ,
 "viljafastur" , "http://linguistic.linkeddata.es/id/apertium/lexiconIS/viljafastur-ADJ-is" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/viljafastur_besluten-adj-is-sense" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/viljafastur_besluten-adj-is-sense-besluten_viljafastur-adj-sv-sense-trans" , "http://linguistic.linkeddata.es/id/apertium/tranSetIS-SV/besluten_viljafastur-adj-sv-sense" , "http://linguistic.linkeddata.es/id/apertium/lexiconSV/besluten-ADJ-sv" , "besluten" , "http://www.lexinfo.net/ontology/2.0/lexinfo#adjective" ,
